Invoice No.,Stock Code,Quantity,Invoice Date,Invoice Time,Unit Price,Stream
11783,BV-CFE-028,4,1/17/2024,15:10,25,STME
11784,BV-CCF-014,5,1/17/2024,14:17,85,SOL
11785,MG-POM-035,5,1/17/2024,14:22,45,SOC
11786,BV-SSK-018,5,1/17/2024,11:00,65,STME
11787,FV-FLJ-012,2,1/17/2024,12:04,65,SOC
11788,BR-PLN-004,4,1/17/2024,16:44,40,STME
11789,BV-BSK-017,2,1/17/2024,13:55,50,STME
11790,BR-PKC-001,3,1/17/2024,10:34,100,SOL
11791,MG-MOM-036,4,1/17/2024,14:03,55,STME
11792,FV-PPJ-010,5,1/17/2024,15:58,65,SOL
11793,FV-FLJ-012,3,1/17/2024,10:21,65,SOL
11794,MG-CHM-034,3,1/17/2024,9:48,55,STME
11795,SN-MDS-039,3,1/17/2024,13:02,50,STME
11796,SN-BPB-022,2,1/17/2024,16:25,80,SOL
11797,SN-HCL-038,2,1/17/2024,16:51,85,SOC
11798,FV-WMJ-011,5,1/17/2024,14:52,65,STME
11799,BR-BTN-006,2,1/17/2024,9:45,60,SOL
11800,FV-MMJ-013,5,1/18/2024,12:16,75,SOC
11801,BV-BLC-029,4,1/18/2024,11:35,30,STME
11802,WR-EGW-032,1,1/18/2024,10:51,100,SOL
11803,BV-SSK-018,4,1/18/2024,16:39,65,SOL
11804,SN-CPB-023,1,1/18/2024,9:53,95,SOL
11805,FV-WMJ-011,1,1/18/2024,9:52,65,SOC
11806,BV-CFE-028,4,1/18/2024,11:37,25,SOL
11807,FV-MMJ-013,5,1/18/2024,9:58,75,SOL
11808,BV-CFE-028,3,1/18/2024,10:02,25,SOC
11809,SN-MDS-039,1,1/18/2024,15:55,50,STME
11810,BR-PLN-004,2,1/18/2024,16:10,40,SOC
11811,FV-FMJ-009,2,1/18/2024,9:17,100,STME
11812,BR-PKC-001,5,1/18/2024,9:30,100,STME
11813,BV-SSK-018,2,1/18/2024,9:07,65,SOC
11814,BV-TEA-027,4,1/18/2024,9:50,20,SOL
11815,BV-BLC-029,5,1/18/2024,13:12,30,SOC
11816,SN-CBT-024,3,1/18/2024,13:55,100,SOL
11817,SN-ATK-025,3,1/18/2024,10:51,60,STME
11818,MG-PLM-033,2,1/18/2024,12:04,35,SOC
11819,SN-BPB-022,4,1/18/2024,13:58,80,SOL
11820,BV-HCH-016,5,1/18/2024,15:01,50,STME
11821,WR-EGW-032,5,1/18/2024,16:03,100,STME
11822,BV-BSK-017,4,1/18/2024,16:36,50,STME
11823,BR-MKC-003,2,1/18/2024,9:11,120,SOC
11824,SN-ATK-025,3,1/18/2024,10:15,60,SOC
11825,FV-PPJ-010,4,1/18/2024,9:31,65,SOC
11826,BR-AKC-002,4,1/18/2024,15:24,100,SOL
11827,SN-CPB-023,4,1/18/2024,16:41,95,SOC
11828,SN-HCL-038,2,1/18/2024,15:12,85,SOL
11829,FV-FMJ-009,5,1/18/2024,12:41,100,SOC
11830,SN-SCT-026,2,1/18/2024,13:55,60,SOC
11831,SN-VPV-037,4,1/18/2024,9:22,40,SOL
11832,BV-TEA-027,4,1/18/2024,15:33,20,SOL
11833,FV-PPJ-010,3,1/18/2024,13:19,65,SOL
11834,SN-ATK-025,3,1/18/2024,12:41,60,SOL
11835,SN-MDS-039,3,1/18/2024,16:45,50,SOC
11836,FV-PPJ-010,5,1/18/2024,11:45,65,SOL
11837,FV-WMJ-011,4,1/18/2024,11:34,65,SOC
11838,MG-MOM-036,3,1/18/2024,12:44,55,SOL
11839,SN-CPB-023,5,1/18/2024,10:56,95,SOL
11840,FV-PPJ-010,4,1/18/2024,16:50,65,SOL
11841,FV-PPJ-010,5,1/18/2024,14:54,65,SOL
11842,SN-SCT-026,4,1/18/2024,11:37,60,SOL
11843,SN-HCL-038,3,1/18/2024,14:19,85,SOC
11844,BV-MSK-019,2,1/18/2024,12:11,60,SOL
11845,BV-MSK-019,2,1/18/2024,10:18,60,SOC
11846,SN-CPB-023,3,1/18/2024,11:30,95,SOL
11847,MG-CHM-034,4,1/18/2024,15:21,55,STME
11848,BV-SSK-018,1,1/18/2024,11:11,65,SOC
11849,BV-TEA-027,1,1/18/2024,9:04,20,SOL
11850,BV-CFE-028,5,1/18/2024,14:44,25,SOC
11851,BV-SSK-018,2,1/18/2024,9:14,65,STME
11852,BV-HCH-016,2,1/18/2024,10:34,50,SOL
11853,SN-MDS-039,5,1/18/2024,9:05,50,SOC
11854,FV-MMJ-013,1,1/18/2024,12:10,75,SOL
11855,BR-BTN-006,5,1/18/2024,10:56,60,SOC
11856,SN-CBT-024,1,1/18/2024,16:36,100,STME
11857,BR-AKC-002,3,1/18/2024,9:29,100,SOC
11858,SN-ATK-025,5,1/18/2024,9:05,60,STME
11859,BV-TEA-027,5,1/18/2024,11:12,20,STME
11860,WR-VWP-030,1,1/18/2024,11:45,50,STME
11861,BV-MSK-019,2,1/18/2024,9:05,60,SOC
11862,SN-BPB-022,5,1/18/2024,9:47,80,SOC
11863,FV-WMJ-011,2,1/18/2024,14:39,65,STME
11864,SN-CBT-024,5,1/18/2024,9:08,100,SOL
11865,MG-CHM-034,1,1/18/2024,10:21,55,STME
11866,SN-VPV-037,4,1/18/2024,13:19,40,STME
11867,FV-FMJ-009,1,1/18/2024,16:50,100,SOC
11868,WR-VWP-030,1,1/18/2024,13:06,50,SOC
11869,BR-MKC-003,4,1/18/2024,14:29,120,SOC
11870,SN-CPB-023,2,1/18/2024,10:10,95,SOC
11871,SN-TDM-008,2,1/18/2024,12:33,100,SOL
11872,WR-VWP-030,4,1/18/2024,16:31,50,SOL
11873,FV-MMJ-013,5,1/18/2024,10:51,75,SOC
11874,SN-ATK-025,3,1/18/2024,13:55,60,STME
11875,BR-GRN-007,4,1/18/2024,15:51,60,STME
11876,BR-PKC-001,1,1/18/2024,13:27,100,STME
11877,FV-PPJ-010,5,1/18/2024,11:21,65,SOL
11878,WR-VWP-030,3,1/18/2024,9:18,50,SOL
11879,FV-MMJ-013,3,1/18/2024,10:49,75,SOC
11880,BR-LPN-005,1,1/18/2024,13:16,60,SOL
11881,SN-TDM-008,1,1/18/2024,15:47,100,SOL
11882,BV-MLK-020,3,1/18/2024,12:12,65,SOL
11883,BR-BTN-006,2,1/18/2024,10:09,60,STME
11884,SN-BPB-022,4,1/18/2024,10:04,80,SOL
11885,SN-BPB-022,1,1/18/2024,11:56,80,SOL
11886,BV-CFE-028,5,1/18/2024,11:37,25,SOL
11887,FV-PPJ-010,3,1/18/2024,12:15,65,SOL
11888,SN-CBT-024,1,1/18/2024,14:03,100,SOC
11889,SN-PBJ-021,3,1/18/2024,11:20,75,SOL
11890,BR-MKC-003,1,1/18/2024,13:53,120,SOL
11891,SN-BPB-022,3,1/18/2024,16:28,80,SOC
11892,SN-CPB-023,1,1/18/2024,16:36,95,SOC
11893,BR-LPN-005,2,1/18/2024,10:02,60,SOC
11894,SN-MDS-039,3,1/18/2024,11:21,50,SOL
11895,BV-SSK-018,5,1/18/2024,9:50,65,SOC
11896,BV-MSK-019,4,1/18/2024,15:39,60,SOL
11897,BV-TEA-027,4,1/18/2024,14:47,20,SOL
11898,SN-TDM-008,2,1/18/2024,15:11,100,SOL
11899,SN-HCL-038,2,1/18/2024,11:55,85,SOL
11900,FV-FMJ-009,2,1/18/2024,15:12,100,SOC
11901,BR-AKC-002,1,1/18/2024,9:05,100,STME
11902,FV-FMJ-009,2,1/18/2024,10:11,100,STME
11903,BR-AKC-002,4,1/18/2024,14:34,100,SOC
11904,BV-MLK-020,2,1/18/2024,13:22,65,SOL
11905,SN-SCT-026,1,1/18/2024,15:27,60,SOC
11906,FV-FMJ-009,2,1/18/2024,10:00,100,STME
11907,BV-CCF-014,4,1/18/2024,16:02,85,SOL
11908,FV-MMJ-013,3,1/18/2024,15:49,75,SOL
11909,SN-BPB-022,3,1/18/2024,11:27,80,SOL
11910,BV-MLK-020,4,1/18/2024,16:34,65,SOC
11911,BV-HCH-016,2,1/18/2024,14:30,50,SOL
11912,BV-BLC-029,2,1/18/2024,12:03,30,SOC
11913,SN-MDS-039,3,1/18/2024,15:26,50,STME
11914,WR-CPW-031,4,1/18/2024,10:42,75,SOL
11915,BR-LPN-005,4,1/18/2024,9:46,60,SOL
11916,BV-SSK-018,5,1/18/2024,12:49,65,SOL
11917,BR-PKC-001,4,1/18/2024,12:22,100,SOC
11918,BR-PKC-001,3,1/18/2024,10:30,100,SOL
11919,BV-BLC-029,3,1/18/2024,13:04,30,SOL
11920,WR-VWP-030,4,1/18/2024,10:16,50,SOL
11921,FV-FMJ-009,4,1/18/2024,14:54,100,SOC
11922,SN-PBJ-021,5,1/18/2024,13:08,75,STME
11923,MG-CHM-034,3,1/18/2024,12:37,55,SOC
11924,BV-MLK-020,5,1/18/2024,16:08,65,SOC
11925,WR-EGW-032,3,1/18/2024,15:54,100,SOC
11926,BR-PLN-004,1,1/18/2024,13:07,40,SOC
11927,BR-PKC-001,1,1/18/2024,16:23,100,SOC
11928,BR-BTN-006,3,1/18/2024,14:34,60,SOC
11929,SN-TDM-008,4,1/18/2024,14:25,100,SOC
11930,SN-SCT-026,4,1/18/2024,10:30,60,SOC
11931,WR-CPW-031,4,1/18/2024,10:52,75,SOC
11932,BR-LPN-005,4,1/18/2024,9:56,60,SOL
11933,WR-CPW-031,1,1/18/2024,10:01,75,STME
11934,MG-PLM-033,5,1/18/2024,11:10,35,STME
11935,BR-PKC-001,5,1/18/2024,15:18,100,SOL
11936,BV-CCF-014,1,1/18/2024,10:20,85,SOC
11937,BV-BLC-029,2,1/18/2024,9:41,30,SOL
11938,BV-SSK-018,4,1/18/2024,10:15,65,SOL
11939,SN-HCL-038,5,1/18/2024,15:08,85,STME
11940,BR-GRN-007,5,1/18/2024,14:05,60,STME
11941,BR-GRN-007,5,1/18/2024,13:31,60,STME
11942,MG-PLM-033,4,1/18/2024,14:43,35,SOC
11943,FV-MMJ-013,2,1/18/2024,11:19,75,STME
11944,FV-MMJ-013,3,1/18/2024,12:00,75,SOL
11945,BV-SSK-018,2,1/18/2024,10:06,65,SOC
11946,BR-MKC-003,2,1/18/2024,15:19,120,SOL
11947,BR-PLN-004,4,1/18/2024,10:54,40,SOC
11948,BV-CFE-028,4,1/18/2024,11:04,25,SOC
11949,BR-PKC-001,1,1/18/2024,11:44,100,STME
11950,SN-HCL-038,3,1/18/2024,9:46,85,SOC
11951,WR-CPW-031,5,1/18/2024,12:15,75,STME
11952,BV-MSK-019,5,1/18/2024,11:51,60,SOL
11953,MG-MOM-036,4,1/18/2024,12:31,55,STME
11954,BR-GRN-007,5,1/18/2024,16:46,60,STME
11955,MG-POM-035,5,1/18/2024,14:07,45,SOC
11956,SN-HCL-038,2,1/18/2024,13:05,85,STME
11957,SN-ATK-025,1,1/18/2024,13:30,60,STME
11958,BV-CSK-015,2,1/18/2024,10:11,85,STME
11959,SN-BPB-022,3,1/18/2024,13:54,80,SOL
11960,BR-LPN-005,4,1/18/2024,15:53,60,SOC
11961,SN-TDM-008,5,1/18/2024,16:48,100,SOL
11962,BV-HCH-016,5,1/18/2024,11:28,50,SOC
11963,FV-FLJ-012,1,1/18/2024,16:35,65,STME
11964,SN-CPB-023,4,1/18/2024,11:19,95,SOL
11965,SN-SCT-026,1,1/18/2024,14:03,60,SOL
11966,SN-ATK-025,2,1/18/2024,14:22,60,STME
11967,SN-BPB-022,3,1/18/2024,16:42,80,STME
11968,SN-TDM-008,1,1/18/2024,11:05,100,STME
11969,BV-CCF-014,2,1/18/2024,15:28,85,STME
11970,SN-CBT-024,1,1/18/2024,10:09,100,STME
11971,BV-MLK-020,2,1/18/2024,9:25,65,STME
11972,BV-BSK-017,4,1/18/2024,10:26,50,SOL
11973,MG-POM-035,2,1/18/2024,16:07,45,SOC
11974,BV-TEA-027,4,1/18/2024,16:11,20,STME
11975,WR-CPW-031,2,1/18/2024,13:23,75,SOL
11976,SN-SCT-026,4,1/18/2024,12:23,60,SOC
11977,BV-CFE-028,2,1/18/2024,12:44,25,STME
11978,BV-SSK-018,2,1/18/2024,9:51,65,STME
11979,MG-CHM-034,1,1/18/2024,13:45,55,STME
11980,SN-BPB-022,5,1/18/2024,14:44,80,STME
11981,BR-GRN-007,3,1/18/2024,16:12,60,SOC
11982,SN-VPV-037,3,1/18/2024,9:19,40,SOC
11983,SN-PBJ-021,4,1/18/2024,10:25,75,SOC
11984,FV-WMJ-011,5,1/18/2024,12:08,65,SOC
11985,FV-MMJ-013,1,1/18/2024,12:36,75,STME
11986,BV-CCF-014,3,1/18/2024,11:37,85,SOL
11987,WR-EGW-032,5,1/18/2024,12:09,100,STME
11988,BR-AKC-002,1,1/18/2024,9:54,100,STME
11989,WR-EGW-032,3,1/18/2024,14:40,100,SOC
11990,FV-FMJ-009,3,1/18/2024,16:38,100,STME
11991,BV-BLC-029,2,1/18/2024,10:47,30,SOC
11992,BR-LPN-005,1,1/18/2024,13:29,60,SOL
11993,SN-MDS-039,1,1/18/2024,12:43,50,SOC
11994,WR-EGW-032,4,1/18/2024,13:42,100,SOL
11995,BV-MSK-019,2,1/18/2024,15:33,60,SOC
11996,BR-GRN-007,1,1/18/2024,13:56,60,STME
11997,SN-VPV-037,4,1/18/2024,9:03,40,SOL
11998,SN-CPB-023,2,1/18/2024,12:27,95,SOC
11999,BR-GRN-007,5,1/18/2024,11:39,60,STME
12000,SN-BPB-022,4,1/18/2024,16:35,80,STME
12001,BV-SSK-018,5,1/18/2024,14:55,65,SOC
12002,BV-CCF-014,5,1/18/2024,11:49,85,SOC
12003,BV-SSK-018,5,1/18/2024,12:22,65,STME
12004,BR-PKC-001,3,1/18/2024,9:59,100,STME
12005,BR-GRN-007,3,1/18/2024,13:28,60,SOC
12006,BR-AKC-002,3,1/18/2024,11:12,100,SOL
12007,MG-CHM-034,4,1/18/2024,14:12,55,STME
12008,MG-CHM-034,4,1/18/2024,16:48,55,SOL
12009,SN-VPV-037,1,1/18/2024,12:16,40,SOL
12010,SN-PBJ-021,4,1/18/2024,10:54,75,SOL
12011,BR-MKC-003,2,1/18/2024,11:27,120,SOL
12012,MG-MOM-036,4,1/18/2024,11:12,55,STME
12013,SN-CPB-023,3,1/18/2024,14:00,95,SOL
12014,MG-MOM-036,4,1/18/2024,9:40,55,STME
12015,SN-TDM-008,4,1/18/2024,9:00,100,STME
12016,FV-FLJ-012,5,1/18/2024,10:40,65,SOC
12017,FV-MMJ-013,4,1/18/2024,12:56,75,SOL
12018,BR-MKC-003,3,1/18/2024,14:55,120,SOC
12019,BV-TEA-027,3,1/18/2024,17:00,20,SOC
12020,BV-MLK-020,4,1/18/2024,14:55,65,SOC
12021,FV-PPJ-010,4,1/18/2024,15:06,65,STME
12022,BV-HCH-016,5,1/18/2024,10:17,50,STME
12023,BR-MKC-003,1,1/18/2024,16:27,120,STME
12024,MG-PLM-033,2,1/18/2024,11:54,35,SOL
12025,FV-PPJ-010,3,1/18/2024,9:16,65,SOC
12026,BV-SSK-018,5,1/18/2024,13:48,65,STME
12027,MG-POM-035,5,1/18/2024,9:40,45,SOC
12028,BV-MSK-019,3,1/18/2024,13:35,60,STME
12029,BR-PLN-004,1,1/18/2024,13:47,40,SOL
12030,MG-POM-035,5,1/18/2024,14:43,45,STME
12031,SN-VPV-037,4,1/18/2024,10:48,40,STME
12032,FV-PPJ-010,1,1/18/2024,16:41,65,STME
12033,BV-BSK-017,2,1/18/2024,11:39,50,SOL
12034,FV-FLJ-012,4,1/18/2024,16:19,65,SOC
12035,FV-FMJ-009,5,1/18/2024,14:04,100,SOC
12036,SN-PBJ-021,5,1/18/2024,11:05,75,SOL
12037,BR-BTN-006,3,1/18/2024,12:30,60,STME
12038,BR-PKC-001,3,1/18/2024,14:43,100,STME
12039,SN-CPB-023,2,1/18/2024,13:29,95,STME
12040,BV-MLK-020,1,1/18/2024,15:53,65,SOL
12041,BR-LPN-005,4,1/18/2024,12:19,60,SOL
12042,MG-POM-035,1,1/18/2024,10:43,45,STME
12043,WR-EGW-032,3,1/18/2024,14:30,100,SOL
12044,BR-AKC-002,2,1/18/2024,13:51,100,SOC
12045,SN-MDS-039,3,1/18/2024,16:57,50,STME
12046,SN-CPB-023,1,1/18/2024,14:47,95,STME
12047,MG-MOM-036,4,1/18/2024,13:09,55,SOC
12048,SN-MDS-039,2,1/18/2024,10:00,50,STME
12049,MG-MOM-036,2,1/18/2024,13:49,55,SOC
12050,BR-LPN-005,3,1/18/2024,14:54,60,SOL
12051,SN-BPB-022,3,1/18/2024,10:54,80,SOC
12052,BR-PKC-001,5,1/18/2024,13:20,100,STME
12053,SN-SCT-026,2,1/18/2024,16:54,60,SOL
12054,BV-CSK-015,4,1/18/2024,9:02,85,STME
12055,BR-GRN-007,2,1/18/2024,16:15,60,SOC
12056,BR-PKC-001,5,1/18/2024,15:45,100,SOC
12057,BV-CCF-014,5,1/18/2024,12:48,85,SOL
12058,BR-GRN-007,3,1/18/2024,13:25,60,SOC
12059,BV-HCH-016,2,1/18/2024,9:59,50,STME
12060,FV-FLJ-012,4,1/18/2024,16:27,65,SOC
12061,SN-ATK-025,1,1/18/2024,12:50,60,STME
12062,BR-PKC-001,2,1/18/2024,9:23,100,SOC
12063,SN-PBJ-021,4,1/18/2024,12:45,75,SOL
12064,BV-SSK-018,3,1/18/2024,13:14,65,SOL
12065,MG-PLM-033,4,1/18/2024,13:28,35,STME
12066,SN-PBJ-021,2,1/18/2024,9:07,75,STME
12067,BR-MKC-003,2,1/18/2024,12:21,120,SOL
12068,BV-CFE-028,5,1/18/2024,9:19,25,SOC
12069,SN-HCL-038,3,1/18/2024,16:40,85,SOL
12070,SN-BPB-022,2,1/18/2024,13:35,80,STME
12071,SN-CBT-024,5,1/18/2024,13:51,100,SOC
12072,SN-MDS-039,3,1/18/2024,9:27,50,SOL
12073,BV-BSK-017,5,1/18/2024,12:03,50,SOL
12074,WR-VWP-030,4,1/18/2024,12:09,50,SOC
12075,BV-SSK-018,2,1/18/2024,15:43,65,SOL
12076,SN-BPB-022,2,1/18/2024,14:06,80,SOL
12077,BV-CCF-014,2,1/18/2024,16:39,85,SOL
12078,BR-PKC-001,5,1/18/2024,11:17,100,SOC
12079,FV-PPJ-010,5,1/18/2024,9:15,65,SOL
12080,BR-MKC-003,5,1/18/2024,15:25,120,STME
12081,SN-CBT-024,3,1/18/2024,15:06,100,SOL
12082,WR-CPW-031,5,1/18/2024,10:17,75,STME
12083,BR-BTN-006,4,1/18/2024,9:50,60,SOC
12084,FV-FLJ-012,2,1/18/2024,11:20,65,SOL
12085,SN-MDS-039,2,1/18/2024,11:48,50,SOL
12086,SN-BPB-022,5,1/18/2024,10:48,80,SOC
12087,SN-BPB-022,3,1/18/2024,14:52,80,SOL
12088,BV-TEA-027,4,1/18/2024,16:04,20,SOC
12089,BV-SSK-018,1,1/18/2024,14:47,65,SOC
12090,BR-BTN-006,4,1/18/2024,11:09,60,STME
12091,BV-MSK-019,1,1/18/2024,15:08,60,SOL
12092,BR-BTN-006,1,1/18/2024,16:12,60,SOL
12093,FV-PPJ-010,2,1/18/2024,10:56,65,SOL
12094,WR-VWP-030,1,1/18/2024,10:42,50,SOC
12095,MG-MOM-036,5,1/18/2024,11:56,55,STME
12096,WR-EGW-032,3,1/18/2024,10:21,100,SOC
12097,SN-TDM-008,5,1/18/2024,12:39,100,SOC
12098,SN-PBJ-021,3,1/18/2024,16:28,75,STME
12099,SN-VPV-037,2,1/18/2024,11:15,40,STME
12100,BR-PLN-004,1,1/18/2024,16:38,40,SOL
12101,BV-HCH-016,5,1/18/2024,14:21,50,STME
12102,BR-PKC-001,1,1/18/2024,14:13,100,STME
12103,MG-POM-035,5,1/18/2024,13:37,45,STME
12104,FV-WMJ-011,5,1/18/2024,16:43,65,STME
12105,MG-POM-035,1,1/18/2024,12:43,45,SOC
12106,FV-FLJ-012,5,1/18/2024,12:15,65,SOL
12107,BV-HCH-016,5,1/18/2024,9:04,50,SOL
12108,BR-BTN-006,1,1/18/2024,14:42,60,STME
12109,SN-CBT-024,1,1/18/2024,15:43,100,SOL
12110,FV-PPJ-010,4,1/18/2024,16:20,65,STME
12111,FV-FMJ-009,3,1/18/2024,16:56,100,SOC
12112,MG-CHM-034,2,1/18/2024,11:37,55,SOC
12113,BR-PLN-004,1,1/18/2024,10:34,40,STME
12114,BV-BSK-017,2,1/18/2024,13:55,50,SOC
12115,WR-EGW-032,3,1/18/2024,14:09,100,SOC
12116,BV-CCF-014,5,1/18/2024,13:17,85,STME
12117,FV-WMJ-011,2,1/18/2024,10:31,65,SOL
12118,WR-CPW-031,5,1/18/2024,14:13,75,SOL
12119,FV-MMJ-013,2,1/18/2024,12:40,75,SOL
12120,BR-GRN-007,1,1/18/2024,13:08,60,SOC
12121,MG-MOM-036,5,1/18/2024,13:54,55,SOC
12122,MG-MOM-036,4,1/18/2024,16:14,55,SOL
12123,WR-EGW-032,2,1/18/2024,14:42,100,STME
12124,FV-FMJ-009,2,1/18/2024,10:35,100,SOL
12125,BR-GRN-007,2,1/18/2024,10:29,60,STME
12126,BR-LPN-005,3,1/18/2024,15:09,60,STME
12127,SN-ATK-025,5,1/18/2024,15:42,60,SOL
12128,BR-BTN-006,3,1/18/2024,16:02,60,SOL
12129,BR-LPN-005,1,1/18/2024,11:07,60,STME
12130,MG-CHM-034,4,1/18/2024,16:14,55,SOC
12131,BV-SSK-018,4,1/18/2024,16:41,65,STME
12132,BR-LPN-005,2,1/18/2024,12:27,60,STME
12133,BR-BTN-006,3,1/18/2024,11:16,60,STME
12134,SN-ATK-025,3,1/18/2024,16:43,60,SOC
12135,WR-EGW-032,5,1/18/2024,10:29,100,STME
12136,BR-GRN-007,1,1/18/2024,14:27,60,SOL
12137,BV-CSK-015,1,1/18/2024,11:28,85,SOL
12138,SN-SCT-026,1,1/18/2024,14:52,60,SOC
12139,SN-BPB-022,2,1/18/2024,13:18,80,SOC
12140,SN-TDM-008,5,1/18/2024,10:23,100,SOC
12141,SN-SCT-026,2,1/18/2024,14:35,60,SOL
12142,BR-MKC-003,5,1/18/2024,11:36,120,SOL
12143,FV-FMJ-009,4,1/18/2024,12:23,100,SOC
12144,SN-CBT-024,4,1/18/2024,9:40,100,SOC
12145,BV-CSK-015,5,1/18/2024,11:43,85,SOL
12146,BR-BTN-006,5,1/18/2024,9:16,60,SOL
12147,WR-CPW-031,1,1/18/2024,12:29,75,SOL
12148,MG-MOM-036,2,1/18/2024,9:52,55,SOC
12149,MG-PLM-033,3,1/18/2024,13:11,35,SOL
12150,MG-CHM-034,4,1/18/2024,10:40,55,SOC
12151,SN-CBT-024,3,1/18/2024,9:31,100,STME
12152,SN-ATK-025,3,1/18/2024,11:58,60,STME
12153,MG-MOM-036,5,1/18/2024,12:11,55,STME
12154,BR-PLN-004,3,1/18/2024,10:34,40,STME
12155,SN-BPB-022,5,1/18/2024,11:01,80,STME
12156,SN-CBT-024,1,1/18/2024,16:16,100,SOC
12157,BV-BLC-029,2,1/18/2024,15:04,30,STME
12158,BV-CCF-014,1,1/18/2024,16:42,85,SOL
12159,BR-GRN-007,5,1/18/2024,11:31,60,SOL
12160,MG-POM-035,1,1/18/2024,15:44,45,SOL
12161,FV-PPJ-010,2,1/18/2024,13:47,65,SOL
12162,BV-BSK-017,4,1/18/2024,14:22,50,SOC
12163,SN-HCL-038,2,1/18/2024,12:47,85,SOL
12164,BV-CCF-014,2,1/18/2024,12:07,85,SOC
12165,FV-FLJ-012,2,1/18/2024,16:36,65,SOL
12166,BV-SSK-018,4,1/18/2024,10:49,65,SOL
12167,WR-CPW-031,5,1/18/2024,15:32,75,SOL
12168,SN-TDM-008,1,1/18/2024,11:11,100,SOC
12169,MG-MOM-036,2,1/18/2024,16:46,55,STME
12170,FV-FMJ-009,3,1/18/2024,11:56,100,STME
12171,SN-ATK-025,1,1/18/2024,9:43,60,STME
12172,BR-PKC-001,3,1/18/2024,10:48,100,STME
12173,FV-PPJ-010,5,1/18/2024,12:15,65,STME
12174,SN-VPV-037,5,1/18/2024,12:07,40,STME
12175,MG-MOM-036,2,1/18/2024,9:28,55,STME
12176,FV-MMJ-013,4,1/18/2024,13:25,75,SOL
12177,FV-FLJ-012,1,1/18/2024,14:18,65,SOL
12178,BR-PKC-001,4,1/18/2024,15:01,100,SOC
12179,FV-MMJ-013,3,1/18/2024,10:19,75,STME
12180,FV-FMJ-009,4,1/18/2024,16:17,100,STME
12181,SN-BPB-022,5,1/18/2024,12:56,80,SOC
12182,SN-CBT-024,5,1/18/2024,10:33,100,SOL
12183,BR-PKC-001,1,1/18/2024,14:59,100,SOC
12184,BV-CCF-014,3,1/18/2024,15:32,85,SOC
12185,SN-VPV-037,2,1/18/2024,16:17,40,STME
12186,BV-MLK-020,1,1/18/2024,12:00,65,SOC
12187,MG-CHM-034,3,1/18/2024,11:31,55,STME
12188,FV-MMJ-013,5,1/18/2024,11:07,75,SOC
12189,BR-AKC-002,4,1/18/2024,9:00,100,STME
12190,FV-PPJ-010,2,1/18/2024,15:41,65,STME
12191,SN-CPB-023,5,1/18/2024,12:30,95,SOC
12192,MG-PLM-033,3,1/18/2024,11:19,35,STME
12193,MG-CHM-034,2,1/18/2024,11:22,55,SOL
12194,SN-BPB-022,4,1/18/2024,11:12,80,SOL
12195,FV-WMJ-011,5,1/18/2024,16:06,65,SOC
12196,WR-EGW-032,1,1/18/2024,14:29,100,STME
12197,SN-TDM-008,1,1/18/2024,16:02,100,STME
12198,MG-POM-035,3,1/18/2024,15:26,45,SOL
12199,BV-HCH-016,3,1/18/2024,9:06,50,STME
12200,WR-VWP-030,4,1/19/2024,16:06,50,SOC
12201,FV-FLJ-012,3,1/19/2024,15:51,65,SOC
12202,MG-PLM-033,5,1/19/2024,9:41,35,STME
12203,SN-SCT-026,4,1/19/2024,12:08,60,STME
12204,BR-LPN-005,4,1/19/2024,16:23,60,STME
12205,BV-HCH-016,3,1/19/2024,10:15,50,STME
12206,SN-MDS-039,2,1/19/2024,13:30,50,STME
12207,WR-CPW-031,5,1/19/2024,13:08,75,SOL
12208,WR-EGW-032,1,1/19/2024,15:39,100,SOL
12209,BV-CSK-015,3,1/19/2024,14:31,85,SOL
12210,SN-BPB-022,5,1/19/2024,11:25,80,STME
12211,WR-VWP-030,1,1/19/2024,13:05,50,SOC
12212,SN-VPV-037,1,1/19/2024,11:11,40,STME
12213,BV-SSK-018,4,1/19/2024,14:53,65,STME
12214,BV-SSK-018,1,1/19/2024,15:20,65,SOL
12215,BV-BSK-017,1,1/19/2024,9:00,50,SOC
12216,BV-BLC-029,1,1/19/2024,10:39,30,STME
12217,FV-FMJ-009,3,1/19/2024,15:39,100,STME
12218,BV-SSK-018,3,1/19/2024,15:01,65,SOL
12219,MG-CHM-034,3,1/19/2024,9:54,55,STME
12220,FV-MMJ-013,2,1/19/2024,15:41,75,SOC
12221,BR-MKC-003,5,1/19/2024,9:31,120,SOC
12222,WR-EGW-032,1,1/19/2024,14:44,100,STME
12223,FV-WMJ-011,3,1/19/2024,9:58,65,SOC
12224,BR-BTN-006,1,1/19/2024,9:19,60,SOL
12225,BV-MSK-019,2,1/19/2024,9:23,60,SOC
12226,BV-CSK-015,2,1/19/2024,12:47,85,SOL
12227,MG-CHM-034,2,1/19/2024,16:15,55,SOL
12228,BR-BTN-006,1,1/19/2024,15:36,60,SOC
12229,BV-HCH-016,4,1/19/2024,13:44,50,SOC
12230,BV-MSK-019,2,1/19/2024,16:02,60,STME
12231,FV-WMJ-011,1,1/19/2024,11:58,65,SOL
12232,BV-CFE-028,3,1/19/2024,16:17,25,SOC
12233,MG-CHM-034,3,1/19/2024,13:07,55,STME
12234,SN-VPV-037,3,1/19/2024,14:29,40,SOC
12235,BV-CCF-014,5,1/19/2024,16:36,85,SOC
