Invoice No.,Stock Code,Quantity,Invoice Date,Invoice Time,Unit Price,Stream
47901,BR-PLN-004,1,2024-02-19,10:14,40,STME
47907,BR-GRN-007,1,2024-02-19,15:03,60,SOL
47910,BV-CCF-014,2,2024-02-19,15:48,85,STME
47917,BV-TEA-027,1,2024-02-19,15:02,20,STME
47925,SN-BPB-022,1,2024-02-19,14:18,80,STME
47927,FV-MMJ-013,1,2024-02-19,12:38,75,STME
47928,WR-VWP-030,2,2024-02-19,10:19,50,SOL
47929,BR-PLN-004,1,2024-02-19,13:18,40,SOL
47936,BV-CFE-028,3,2024-02-19,15:24,25,SOL
47946,MG-CHM-034,1,2024-02-19,12:30,55,STME
47956,BV-SSK-018,1,2024-02-19,11:43,65,SOC
47958,SN-BPB-022,1,2024-02-19,14:44,80,STME
47963,WR-EGW-032,1,2024-02-19,12:44,100,SOL
47971,FV-WMJ-011,1,2024-02-19,10:33,65,SOC
47977,SN-ATK-025,1,2024-02-19,11:07,60,STME
47980,BR-BTN-006,3,2024-02-19,11:10,60,STME
47987,BV-MSK-019,2,2024-02-19,11:30,60,STME
47989,WR-EGW-032,2,2024-02-19,12:35,100,SOL
47990,SN-ATK-025,1,2024-02-19,16:32,60,SOC
47991,WR-EGW-032,1,2024-02-19,13:47,100,SOC
48001,FV-WMJ-011,1,2024-02-19,10:03,65,SOL
48011,SN-HCL-038,1,2024-02-19,15:28,85,STME
48013,FV-FMJ-009,1,2024-02-19,16:58,100,SOL
48023,BV-SSK-018,1,2024-02-19,13:48,65,STME
48029,FV-FMJ-009,1,2024-02-19,15:39,100,STME
48039,BR-BTN-006,1,2024-02-19,09:33,60,STME
48045,BR-AKC-002,1,2024-02-19,15:33,100,STME
48053,SN-CPB-023,1,2024-02-19,13:24,95,SOC
48057,BR-GRN-007,1,2024-02-19,09:48,60,SOL
48062,FV-WMJ-011,2,2024-02-19,15:36,65,STME
48071,FV-MMJ-013,1,2024-02-19,16:15,75,SOL
48075,BR-LPN-005,1,2024-02-19,09:43,60,SOL
48078,SN-SCT-026,1,2024-02-19,09:56,60,STME
48084,SN-VPV-037,1,2024-02-19,11:38,40,STME
48089,SN-ATK-025,1,2024-02-19,11:55,60,SOL
48096,BV-CSK-015,1,2024-02-19,13:39,85,SOC
48103,MG-POM-035,1,2024-02-19,14:21,45,SOL
48106,BR-PLN-004,1,2024-02-19,16:54,40,SOL
48114,FV-MMJ-013,2,2024-02-19,10:41,75,STME
48123,FV-WMJ-011,1,2024-02-19,13:45,65,STME
48132,MG-POM-035,1,2024-02-19,09:17,45,STME
48141,BR-AKC-002,1,2024-02-19,14:16,100,SOL
48151,BV-MSK-019,1,2024-02-19,09:35,60,SOL
48155,FV-WMJ-011,1,2024-02-19,16:22,65,STME
48164,BV-TEA-027,1,2024-02-19,11:11,20,STME
48172,BV-MSK-019,1,2024-02-19,11:36,60,STME
48174,MG-MOM-036,1,2024-02-19,10:14,55,STME
48179,BV-MSK-019,1,2024-02-19,14:31,60,SOC
48181,BV-CSK-015,1,2024-02-19,11:29,85,STME
48186,SN-HCL-038,2,2024-02-19,14:14,85,STME
48188,MG-MOM-036,2,2024-02-19,11:21,55,STME
48196,SN-ATK-025,1,2024-02-19,16:08,60,SOC
48205,SN-TDM-008,1,2024-02-19,11:27,100,STME
48207,BV-HCH-016,1,2024-02-19,13:15,50,STME
48208,FV-PPJ-010,1,2024-02-19,15:47,65,STME
48216,BR-GRN-007,1,2024-02-19,16:45,60,STME
48221,SN-PBJ-021,1,2024-02-19,11:52,75,SOL
48222,BV-BLC-029,2,2024-02-19,13:21,30,STME
48225,BR-PKC-001,3,2024-02-19,10:20,100,STME
48229,FV-MMJ-013,1,2024-02-19,13:10,75,STME
48230,BV-SSK-018,1,2024-02-19,10:40,65,STME
48234,SN-CPB-023,3,2024-02-19,16:33,95,STME
48235,BR-PKC-001,1,2024-02-19,13:33,100,SOC
48236,MG-MOM-036,1,2024-02-19,15:25,55,STME
48241,BR-BTN-006,1,2024-02-19,16:14,60,STME
48248,BR-GRN-007,1,2024-02-19,15:37,60,STME
48255,WR-CPW-031,1,2024-02-19,10:59,75,SOC
48261,BV-MSK-019,1,2024-02-19,15:16,60,SOL
48268,BV-BLC-029,1,2024-02-19,16:35,30,STME
48271,BR-PLN-004,1,2024-02-19,11:48,40,STME
48278,BR-GRN-007,1,2024-02-19,13:00,60,SOL
48286,BV-CCF-014,1,2024-02-19,15:55,85,STME
48295,WR-EGW-032,1,2024-02-19,09:57,100,SOC
48299,BV-BSK-017,2,2024-02-19,09:42,50,SOL
48307,WR-CPW-031,1,2024-02-19,16:45,75,SOC
48314,BV-SSK-018,1,2024-02-19,16:13,65,SOC
48322,FV-FMJ-009,2,2024-02-19,16:54,100,STME
48327,WR-CPW-031,1,2024-02-19,14:36,75,STME
48329,MG-MOM-036,1,2024-02-19,09:50,55,STME
48330,SN-ATK-025,1,2024-02-19,16:39,60,STME
48332,BV-CCF-014,3,2024-02-19,16:56,85,SOC
48334,BV-BSK-017,1,2024-02-19,13:43,50,SOC
48343,MG-MOM-036,1,2024-02-19,15:48,55,SOL
48349,BR-BTN-006,1,2024-02-19,10:46,60,SOL
48357,SN-ATK-025,1,2024-02-19,13:14,60,STME
48365,SN-TDM-008,1,2024-02-19,13:56,100,STME
48375,SN-TDM-008,1,2024-02-19,11:29,100,STME
48379,FV-MMJ-013,1,2024-02-19,12:48,75,STME
48387,BV-CSK-015,1,2024-02-19,16:00,85,STME
48391,MG-PLM-033,1,2024-02-19,09:29,35,SOL
48401,SN-CBT-024,1,2024-02-19,13:02,100,SOL
48407,BV-CCF-014,1,2024-02-19,15:42,85,STME
48408,FV-MMJ-013,1,2024-02-19,10:28,75,SOC
48411,BV-TEA-027,1,2024-02-19,09:54,20,STME
48420,BV-TEA-027,3,2024-02-19,10:51,20,STME
48423,FV-FLJ-012,1,2024-02-19,14:54,65,SOC
48429,BV-CSK-015,3,2024-02-19,13:03,85,SOL
48438,SN-SCT-026,1,2024-02-19,10:30,60,STME
48445,SN-BPB-022,1,2024-02-19,14:38,80,STME
48451,SN-ATK-025,1,2024-02-19,15:17,60,STME
48461,BV-BLC-029,1,2024-02-19,15:51,30,SOL
48471,BV-MSK-019,1,2024-02-19,13:05,60,STME
48476,BR-MKC-003,1,2024-02-19,12:10,120,STME
48479,BV-TEA-027,1,2024-02-19,16:32,20,SOL
48485,SN-ATK-025,3,2024-02-19,10:13,60,SOL
48493,BV-CFE-028,1,2024-02-19,12:35,25,STME
48503,SN-TDM-008,1,2024-02-19,14:13,100,SOL
48504,BV-MLK-020,1,2024-02-19,12:30,65,STME
48507,FV-WMJ-011,1,2024-02-19,12:01,65,SOL
48514,BV-TEA-027,1,2024-02-19,12:08,20,STME
48517,SN-ATK-025,2,2024-02-19,16:28,60,STME
48523,BV-CFE-028,1,2024-02-19,14:14,25,SOL
48525,SN-VPV-037,2,2024-02-19,12:09,40,SOL
48526,BV-CFE-028,1,2024-02-19,11:05,25,STME
48529,FV-FLJ-012,1,2024-02-19,15:43,65,SOL
48535,BR-PLN-004,3,2024-02-19,12:03,40,STME
48540,FV-PPJ-010,1,2024-02-19,14:16,65,SOL
48550,SN-CBT-024,1,2024-02-19,09:32,100,STME
48556,BV-BSK-017,1,2024-02-19,11:47,50,STME
48559,WR-VWP-030,1,2024-02-19,11:04,50,SOL
48564,BV-TEA-027,1,2024-02-19,11:37,20,SOC
48567,BV-CCF-014,3,2024-02-19,09:23,85,STME
48573,SN-MDS-039,1,2024-02-19,09:20,50,STME
48575,BR-BTN-006,1,2024-02-19,15:22,60,SOC
48581,BR-PLN-004,1,2024-02-19,14:11,40,SOL
48585,BV-TEA-027,2,2024-02-19,11:09,20,STME
48587,BV-MLK-020,1,2024-02-19,10:34,65,STME
48588,BR-GRN-007,1,2024-02-19,09:33,60,STME
48597,SN-MDS-039,1,2024-02-19,14:31,50,SOL
48599,FV-PPJ-010,1,2024-02-19,15:42,65,SOL
48600,WR-CPW-031,2,2024-02-19,12:39,75,STME
48602,SN-BPB-022,3,2024-02-19,12:54,80,STME
48607,BV-MLK-020,2,2024-02-19,10:53,65,SOL
48611,BR-GRN-007,1,2024-02-19,09:27,60,STME
48612,SN-TDM-008,1,2024-02-19,13:24,100,STME
48622,BV-HCH-016,1,2024-02-19,12:38,50,STME
48627,WR-VWP-030,1,2024-02-19,15:30,50,STME
48637,SN-BPB-022,1,2024-02-19,15:54,80,STME
48638,MG-POM-035,1,2024-02-19,16:43,45,STME
48639,BV-MSK-019,1,2024-02-19,12:56,60,SOL
48649,BV-MSK-019,1,2024-02-19,13:08,60,SOL
48650,SN-PBJ-021,1,2024-02-19,15:30,75,STME
48660,SN-CPB-023,1,2024-02-19,09:31,95,SOL
48662,BV-HCH-016,1,2024-02-19,14:51,50,STME
48665,BV-BSK-017,1,2024-02-19,12:33,50,SOL
48673,BR-LPN-005,1,2024-02-19,10:16,60,STME
48678,MG-PLM-033,1,2024-02-19,14:06,35,SOL
48679,SN-PBJ-021,1,2024-02-19,11:57,75,SOL
48686,SN-SCT-026,1,2024-02-19,16:20,60,SOL
48693,FV-MMJ-013,1,2024-02-19,14:31,75,STME
48699,BR-AKC-002,1,2024-02-19,14:45,100,STME
48708,BV-MLK-020,1,2024-02-19,14:46,65,SOL
48711,BR-LPN-005,1,2024-02-19,14:17,60,SOL
48712,SN-CBT-024,3,2024-02-19,14:46,100,SOL
48713,MG-MOM-036,1,2024-02-19,15:57,55,SOL
48718,BV-BLC-029,1,2024-02-19,11:48,30,SOL
48720,BV-CFE-028,2,2024-02-19,09:13,25,STME
48730,WR-CPW-031,1,2024-02-19,13:56,75,SOC
48735,BR-GRN-007,1,2024-02-19,13:37,60,STME
48738,FV-WMJ-011,1,2024-02-19,16:49,65,SOL
48743,SN-CBT-024,1,2024-02-19,15:35,100,STME
48748,SN-SCT-026,1,2024-02-19,09:13,60,SOL
48755,SN-MDS-039,1,2024-02-19,13:42,50,SOL
48759,MG-CHM-034,1,2024-02-19,09:12,55,STME
48766,SN-ATK-025,1,2024-02-19,12:22,60,SOL
48769,FV-FLJ-012,1,2024-02-19,16:35,65,SOL
48770,BV-TEA-027,1,2024-02-19,10:59,20,STME
48780,FV-WMJ-011,1,2024-02-19,11:38,65,SOL
48783,SN-BPB-022,1,2024-02-19,13:02,80,SOL
48787,MG-PLM-033,1,2024-02-19,13:34,35,STME
48794,FV-PPJ-010,1,2024-02-19,09:25,65,SOL
48801,WR-EGW-032,1,2024-02-19,12:39,100,STME
48807,MG-PLM-033,1,2024-02-19,13:50,35,STME
48809,BV-MLK-020,1,2024-02-19,13:30,65,SOL
48817,MG-POM-035,1,2024-02-19,09:24,45,SOL
48826,SN-PBJ-021,1,2024-02-19,16:52,75,SOC
48836,MG-PLM-033,1,2024-02-19,10:23,35,SOL
48838,MG-MOM-036,1,2024-02-19,16:04,55,STME
48847,BV-BSK-017,1,2024-02-19,11:58,50,SOC
48850,MG-POM-035,1,2024-02-19,16:46,45,STME
48860,SN-VPV-037,1,2024-02-19,11:47,40,SOL
48862,MG-CHM-034,1,2024-02-19,11:38,55,STME
48871,BV-CFE-028,1,2024-02-19,11:01,25,SOC
48879,BV-BSK-017,1,2024-02-19,09:57,50,SOL
48883,SN-ATK-025,1,2024-02-19,10:18,60,SOL
48886,BV-CSK-015,2,2024-02-19,11:14,85,STME
48894,SN-TDM-008,1,2024-02-19,14:10,100,SOL
48903,SN-MDS-039,1,2024-02-19,10:16,50,SOL
48912,BR-PKC-001,1,2024-02-19,15:45,100,STME
48921,BV-MSK-019,3,2024-02-19,09:33,60,SOL
48926,FV-MMJ-013,1,2024-02-19,13:16,75,STME
48931,BV-CSK-015,1,2024-02-19,10:04,85,STME
48933,WR-CPW-031,1,2024-02-19,16:20,75,STME
48935,SN-BPB-022,1,2024-02-19,09:53,80,STME
48945,BR-PKC-001,2,2024-02-19,09:27,100,SOL
48953,BV-MSK-019,1,2024-02-19,13:45,60,STME
48957,BV-BLC-029,1,2024-02-19,12:46,30,SOC
48965,SN-TDM-008,1,2024-02-19,13:12,100,STME
48972,SN-CPB-023,3,2024-02-19,09:11,95,SOL
48974,SN-SCT-026,1,2024-02-19,15:13,60,STME
48979,BV-BLC-029,1,2024-02-19,14:54,30,STME
48989,BV-MSK-019,1,2024-02-19,10:39,60,SOL
48994,FV-PPJ-010,1,2024-02-19,12:59,65,SOC
48999,BV-MSK-019,1,2024-02-19,13:32,60,SOC
49002,BV-SSK-018,1,2024-02-19,15:16,65,STME
49008,BV-CCF-014,1,2024-02-19,09:29,85,STME
49013,SN-BPB-022,1,2024-02-19,14:48,80,SOL
49019,SN-CPB-023,1,2024-02-19,09:11,95,SOL
49021,BV-TEA-027,1,2024-02-19,11:14,20,STME
49022,BR-LPN-005,1,2024-02-19,14:17,60,STME
49032,BV-BSK-017,1,2024-02-19,13:52,50,SOL
49040,BR-PLN-004,1,2024-02-19,10:59,40,SOL
49041,WR-CPW-031,1,2024-02-19,15:23,75,SOL
49051,FV-PPJ-010,2,2024-02-19,11:29,65,STME
49052,BR-AKC-002,1,2024-02-19,10:00,100,STME
49060,SN-ATK-025,1,2024-02-19,14:10,60,STME
49064,BV-CCF-014,1,2024-02-19,16:02,85,SOL
49067,BR-AKC-002,2,2024-02-19,10:36,100,STME
49074,BR-BTN-006,1,2024-02-19,14:03,60,SOL
49078,SN-MDS-039,1,2024-02-19,13:44,50,STME
49079,FV-MMJ-013,1,2024-02-19,10:11,75,STME
49084,BV-BLC-029,1,2024-02-19,10:59,30,SOL
49094,WR-EGW-032,1,2024-02-19,11:24,100,SOC
49102,FV-WMJ-011,1,2024-02-19,15:39,65,SOC
49103,SN-SCT-026,1,2024-02-19,16:12,60,SOC
49110,MG-PLM-033,1,2024-02-19,15:50,35,SOL
49119,SN-PBJ-021,1,2024-02-19,15:58,75,SOC
49122,SN-CPB-023,1,2024-02-19,12:22,95,SOL
49126,FV-WMJ-011,1,2024-02-19,12:57,65,STME
49134,FV-MMJ-013,1,2024-02-19,16:48,75,SOL
49140,BR-PLN-004,2,2024-02-19,14:54,40,STME
49149,MG-MOM-036,1,2024-02-19,16:20,55,SOL
49152,MG-PLM-033,2,2024-02-19,11:52,35,STME
49157,SN-TDM-008,1,2024-02-19,11:19,100,SOL
49161,WR-CPW-031,1,2024-02-19,09:46,75,STME
49168,BV-MLK-020,1,2024-02-19,11:45,65,SOL
49178,BV-BLC-029,1,2024-02-19,16:36,30,SOL
49183,SN-CBT-024,2,2024-02-19,15:25,100,STME
49187,FV-FMJ-009,1,2024-02-19,13:33,100,SOL
49194,MG-MOM-036,1,2024-02-19,13:02,55,STME
49199,FV-MMJ-013,1,2024-02-19,15:01,75,SOC
49202,SN-MDS-039,1,2024-02-19,16:59,50,SOC
49205,BR-PKC-001,1,2024-02-19,13:40,100,SOC
49209,BR-GRN-007,2,2024-02-19,11:28,60,SOL
49217,BV-BSK-017,1,2024-02-19,16:29,50,STME
49227,FV-FMJ-009,1,2024-02-19,12:30,100,SOC
49231,BR-GRN-007,1,2024-02-19,12:01,60,SOL
49232,FV-FLJ-012,3,2024-02-19,14:20,65,SOL
49233,BR-PKC-001,1,2024-02-19,14:09,100,SOC
49235,SN-MDS-039,1,2024-02-19,12:22,50,STME
49244,FV-FLJ-012,1,2024-02-19,11:08,65,STME
49250,BR-MKC-003,2,2024-02-19,13:13,120,SOL
49252,SN-SCT-026,1,2024-02-19,11:59,60,STME
49260,BV-MSK-019,1,2024-02-19,14:49,60,STME
49266,SN-CPB-023,1,2024-02-19,13:31,95,STME
49271,BR-PKC-001,1,2024-02-19,10:13,100,SOL
49273,BV-CSK-015,1,2024-02-19,14:27,85,SOC
49280,FV-PPJ-010,1,2024-02-19,11:15,65,SOC
49282,MG-CHM-034,1,2024-02-19,15:41,55,SOC
49286,SN-VPV-037,1,2024-02-19,14:09,40,SOL
49291,FV-FLJ-012,1,2024-02-19,16:07,65,SOC
49293,BV-SSK-018,1,2024-02-19,15:04,65,SOL
49301,BV-HCH-016,1,2024-02-19,12:23,50,STME
49304,BV-TEA-027,1,2024-02-19,17:00,20,SOL
49311,SN-SCT-026,1,2024-02-19,12:07,60,SOL
49312,WR-EGW-032,1,2024-02-19,12:27,100,SOC
49318,BV-MSK-019,1,2024-02-19,09:17,60,SOL
49322,MG-MOM-036,1,2024-02-19,17:00,55,SOL
49323,BR-AKC-002,1,2024-02-19,12:20,100,SOL
49333,BV-HCH-016,1,2024-02-19,15:32,50,SOL
49335,BR-BTN-006,1,2024-02-19,14:02,60,STME
49344,MG-POM-035,1,2024-02-19,09:51,45,SOL
49351,FV-MMJ-013,1,2024-02-19,11:04,75,SOL
49361,BV-TEA-027,1,2024-02-19,11:42,20,SOL
49366,SN-BPB-022,1,2024-02-19,11:14,80,SOL
49373,BR-AKC-002,1,2024-02-19,15:01,100,SOL
49376,BV-BSK-017,1,2024-02-19,11:21,50,STME
49386,BR-AKC-002,1,2024-02-19,09:21,100,SOL
49389,SN-HCL-038,1,2024-02-19,12:47,85,SOL
49393,BV-HCH-016,1,2024-02-19,10:23,50,SOC
49400,SN-ATK-025,3,2024-02-19,10:42,60,STME
49407,BV-BSK-017,1,2024-02-19,12:16,50,SOL
49415,BV-CFE-028,1,2024-02-19,09:05,25,SOL
49419,SN-CPB-023,1,2024-02-19,10:57,95,SOC
49423,MG-PLM-033,1,2024-02-19,12:50,35,STME
49427,BV-BSK-017,1,2024-02-19,11:14,50,STME
49434,BV-CFE-028,1,2024-02-19,16:21,25,SOL
49439,SN-SCT-026,1,2024-02-19,11:35,60,STME
49445,BR-AKC-002,1,2024-02-19,16:27,100,SOC
49447,BV-TEA-027,1,2024-02-19,14:38,20,SOC
49453,BV-CSK-015,1,2024-02-19,09:06,85,STME
49462,WR-CPW-031,1,2024-02-19,14:13,75,STME
49469,BR-LPN-005,1,2024-02-19,14:07,60,SOC
49471,SN-CPB-023,1,2024-02-19,11:56,95,SOL
49475,WR-VWP-030,1,2024-02-19,15:16,50,SOL
49480,SN-ATK-025,1,2024-02-19,11:05,60,SOL
49488,SN-CPB-023,1,2024-02-19,16:55,95,STME
49491,MG-PLM-033,1,2024-02-19,10:30,35,SOC
49496,WR-EGW-032,1,2024-02-19,14:23,100,SOL
49498,BV-MLK-020,2,2024-02-19,16:51,65,SOL
49501,BR-PKC-001,1,2024-02-19,12:58,100,STME
49502,MG-CHM-034,2,2024-02-19,16:59,55,STME
49509,SN-MDS-039,1,2024-02-19,09:10,50,STME
49510,MG-POM-035,1,2024-02-19,10:48,45,SOC
49518,BV-BSK-017,1,2024-02-19,13:13,50,SOL
49523,BR-PLN-004,1,2024-02-19,13:37,40,STME
49524,BV-MLK-020,1,2024-02-19,12:52,65,STME
49530,BV-BLC-029,1,2024-02-19,10:42,30,SOC
49533,BR-BTN-006,3,2024-02-19,13:40,60,SOC
49540,SN-SCT-026,1,2024-02-19,14:56,60,SOL
49545,BV-BSK-017,1,2024-02-19,09:01,50,STME
49547,BV-TEA-027,1,2024-02-19,14:40,20,SOL
49553,MG-CHM-034,1,2024-02-19,13:01,55,SOL
49557,BV-MLK-020,1,2024-02-19,14:46,65,SOL
49561,BV-HCH-016,2,2024-02-19,16:49,50,SOL
49570,SN-ATK-025,1,2024-02-19,15:39,60,STME
49575,BV-TEA-027,1,2024-02-19,11:19,20,SOC
49583,BR-MKC-003,1,2024-02-19,13:11,120,STME
49584,MG-MOM-036,1,2024-02-19,14:44,55,STME
49592,BV-SSK-018,1,2024-02-19,14:36,65,SOL
49602,BR-AKC-002,1,2024-02-19,16:27,100,STME
49605,BR-AKC-002,1,2024-02-19,09:58,100,SOC
49613,BV-BSK-017,1,2024-02-19,15:54,50,SOL
49619,SN-HCL-038,1,2024-02-19,16:39,85,SOC
49623,SN-VPV-037,1,2024-02-19,14:14,40,SOL
49630,BV-MSK-019,2,2024-02-19,16:54,60,STME
49639,BV-TEA-027,1,2024-02-19,15:08,20,SOL
49648,BV-MSK-019,1,2024-02-19,16:51,60,STME
49654,BR-LPN-005,1,2024-02-19,10:44,60,SOL
49661,BV-MSK-019,1,2024-02-19,16:31,60,STME
49671,MG-POM-035,1,2024-02-19,12:38,45,STME
49672,MG-CHM-034,1,2024-02-19,09:00,55,SOL
49674,BR-PKC-001,1,2024-02-19,13:12,100,STME
49681,SN-VPV-037,1,2024-02-19,16:25,40,SOC
49688,BV-BSK-017,1,2024-02-19,13:12,50,STME
49698,BV-BLC-029,1,2024-02-19,15:58,30,SOL
49700,FV-PPJ-010,1,2024-02-19,11:52,65,STME
49705,BV-CFE-028,1,2024-02-19,11:37,25,STME
49714,SN-VPV-037,1,2024-02-19,10:12,40,STME
49723,SN-VPV-037,3,2024-02-19,09:36,40,STME
49730,BV-CSK-015,1,2024-02-19,14:46,85,SOL
49734,FV-FMJ-009,1,2024-02-19,14:13,100,STME
49737,MG-POM-035,1,2024-02-19,12:19,45,STME
49747,WR-VWP-030,1,2024-02-19,11:30,50,STME
49756,BR-AKC-002,1,2024-02-19,09:01,100,STME
49757,FV-PPJ-010,1,2024-02-19,16:13,65,SOL
49762,MG-POM-035,3,2024-02-19,15:00,45,STME
49770,MG-POM-035,1,2024-02-19,14:45,45,STME
49771,BR-GRN-007,1,2024-02-19,12:16,60,SOC
49779,FV-FLJ-012,2,2024-02-19,13:49,65,STME
49783,SN-SCT-026,1,2024-02-19,16:22,60,STME
49789,BV-BSK-017,1,2024-02-19,16:47,50,STME
49793,BV-BLC-029,1,2024-02-19,11:16,30,STME
49798,BV-CCF-014,1,2024-02-19,13:11,85,SOL
49800,BR-PKC-001,1,2024-02-19,16:06,100,SOC
49805,BR-GRN-007,1,2024-02-19,12:46,60,STME
49807,BV-TEA-027,1,2024-02-19,15:58,20,SOL
49808,MG-MOM-036,1,2024-02-19,12:40,55,STME
49815,BV-CSK-015,2,2024-02-19,11:28,85,STME
49817,BV-CSK-015,1,2024-02-19,14:55,85,STME
49825,MG-MOM-036,1,2024-02-19,13:09,55,SOC
49826,BV-BLC-029,1,2024-02-19,09:33,30,SOL
49827,WR-VWP-030,1,2024-02-19,13:30,50,STME
49830,FV-PPJ-010,3,2024-02-19,11:08,65,SOL
49832,FV-WMJ-011,1,2024-02-19,13:54,65,STME
49839,BV-SSK-018,1,2024-02-19,14:21,65,SOL
49849,SN-CBT-024,1,2024-02-19,09:53,100,SOL
49850,BV-HCH-016,1,2024-02-19,15:44,50,SOL
49857,SN-PBJ-021,1,2024-02-19,15:49,75,SOC
49864,FV-PPJ-010,1,2024-02-19,10:25,65,STME
49866,BR-AKC-002,1,2024-02-19,11:46,100,SOC
49870,MG-POM-035,1,2024-02-19,09:25,45,STME
49880,SN-PBJ-021,1,2024-02-19,11:23,75,STME
49887,FV-FMJ-009,1,2024-02-19,12:00,100,STME
49893,SN-VPV-037,1,2024-02-19,09:49,40,SOL
49899,BR-PKC-001,1,2024-02-19,16:56,100,SOL
49904,FV-MMJ-013,1,2024-02-19,09:09,75,SOL
49912,WR-VWP-030,1,2024-02-19,14:30,50,STME
49920,BV-CSK-015,1,2024-02-19,15:22,85,STME
49924,BV-MSK-019,1,2024-02-19,14:36,60,SOC
49927,SN-CBT-024,1,2024-02-19,15:30,100,STME
49934,BV-BLC-029,1,2024-02-19,11:18,30,STME
49937,SN-MDS-039,1,2024-02-19,10:58,50,STME
49938,SN-SCT-026,1,2024-02-19,12:34,60,SOL
49941,FV-MMJ-013,1,2024-02-19,10:15,75,SOL
49943,BV-CFE-028,1,2024-02-19,14:05,25,STME
49950,BR-AKC-002,1,2024-02-19,12:45,100,SOL
49958,BR-GRN-007,2,2024-02-19,09:09,60,SOL
49960,SN-VPV-037,3,2024-02-19,15:09,40,STME
49970,SN-SCT-026,1,2024-02-19,16:50,60,STME
49978,MG-POM-035,1,2024-02-19,14:59,45,STME
49984,BV-CFE-028,1,2024-02-19,16:39,25,STME
49986,SN-BPB-022,3,2024-02-19,13:26,80,SOL
49996,BV-SSK-018,1,2024-02-19,16:21,65,SOL
50003,SN-BPB-022,2,2024-02-19,12:42,80,STME
50007,BR-LPN-005,2,2024-02-19,09:22,60,SOL
50011,BR-PKC-001,1,2024-02-19,11:40,100,STME
50016,SN-CPB-023,1,2024-02-19,16:13,95,SOL
50022,SN-BPB-022,1,2024-02-19,11:06,80,STME
50027,BV-BSK-017,1,2024-02-19,10:02,50,SOC
50033,WR-EGW-032,1,2024-02-19,09:54,100,SOC
50042,MG-CHM-034,1,2024-02-19,16:36,55,STME
50043,BR-PLN-004,1,2024-02-19,13:46,40,STME
50048,SN-MDS-039,1,2024-02-19,13:13,50,SOC
50053,FV-FMJ-009,1,2024-02-19,12:28,100,STME
50061,SN-SCT-026,1,2024-02-19,15:53,60,STME
50062,MG-CHM-034,2,2024-02-19,16:51,55,STME
50068,MG-PLM-033,1,2024-02-19,14:52,35,STME
50076,MG-PLM-033,1,2024-02-19,15:52,35,STME
50081,BR-PKC-001,1,2024-02-19,11:56,100,SOL
50087,SN-HCL-038,1,2024-02-19,15:42,85,SOC
50093,BV-BLC-029,2,2024-02-20,13:42,30,SOC
50102,BV-MLK-020,1,2024-02-20,13:07,65,SOL
50110,MG-POM-035,1,2024-02-20,16:25,45,SOC
50113,MG-CHM-034,1,2024-02-20,12:01,55,SOL
50122,BR-LPN-005,1,2024-02-20,13:08,60,SOC
50127,BR-GRN-007,1,2024-02-20,10:46,60,SOL
50132,BV-MLK-020,1,2024-02-20,11:35,65,SOL
50133,FV-FLJ-012,1,2024-02-20,12:57,65,SOL
50137,BV-TEA-027,1,2024-02-20,10:13,20,SOC
50139,MG-MOM-036,1,2024-02-20,11:17,55,STME
50149,BR-PKC-001,1,2024-02-20,16:16,100,SOL
50155,WR-VWP-030,1,2024-02-20,13:22,50,STME
50161,BV-MLK-020,1,2024-02-20,12:01,65,STME
50168,SN-MDS-039,1,2024-02-20,09:41,50,SOL
50174,WR-VWP-030,1,2024-02-20,15:16,50,SOC
50180,BR-LPN-005,1,2024-02-20,16:25,60,SOL
50181,BR-GRN-007,1,2024-02-20,11:15,60,STME
50184,FV-WMJ-011,1,2024-02-20,09:46,65,SOL
50194,MG-MOM-036,2,2024-02-20,09:04,55,SOL
50197,BV-HCH-016,1,2024-02-20,15:26,50,STME
50203,SN-CPB-023,1,2024-02-20,13:56,95,SOC
50206,BV-HCH-016,1,2024-02-20,14:57,50,STME
50208,BR-GRN-007,1,2024-02-20,13:25,60,SOL
50217,WR-VWP-030,1,2024-02-20,10:59,50,SOL
50223,BV-BLC-029,1,2024-02-20,12:29,30,STME
50226,SN-MDS-039,1,2024-02-20,14:07,50,SOC
50227,MG-MOM-036,3,2024-02-20,09:25,55,SOL
50229,BV-BLC-029,1,2024-02-20,12:27,30,STME
50233,FV-MMJ-013,1,2024-02-20,12:06,75,SOL
50240,MG-CHM-034,1,2024-02-20,13:26,55,SOC
50249,BR-PKC-001,1,2024-02-20,10:45,100,STME
50258,BV-TEA-027,1,2024-02-20,15:20,20,SOL
50261,WR-VWP-030,1,2024-02-20,11:09,50,STME
50264,BV-BSK-017,1,2024-02-20,15:34,50,SOL
50273,WR-EGW-032,3,2024-02-20,15:03,100,SOC
50276,BR-MKC-003,1,2024-02-20,13:49,120,SOC
50282,MG-POM-035,1,2024-02-20,14:13,45,STME
50291,FV-FLJ-012,1,2024-02-20,14:25,65,STME
50296,FV-FMJ-009,1,2024-02-20,13:44,100,SOC
50298,BV-BSK-017,1,2024-02-20,16:48,50,STME
50302,MG-MOM-036,1,2024-02-20,12:37,55,STME
50304,BR-MKC-003,1,2024-02-20,15:23,120,SOL
50305,BV-SSK-018,1,2024-02-20,14:02,65,STME
50314,BR-MKC-003,1,2024-02-20,12:33,120,SOL
